"sentence","startTime","endTime","speaker_id","speaker_name"
"Porque você tem histórias aqui, assim, quanta coisa aqui.","42:58","43:01",0,"speaker 1"
"Primeiro, metáfora.","43:01","43:05",0,"speaker 1"
"Nossa, já vi muita coisa legal aqui.","43:05","43:08",0,"speaker 1"
"O quarto da bagunça.","43:08","43:11",0,"speaker 1"
"Quantas pessoas não têm essa metáfora, essa visão?","43:11","43:16",0,"speaker 1"
"Desculpa.","43:16","43:18",0,"speaker 1"
"Tudo bem?","43:18","43:19",0,"speaker 1"
"Sabe quando a tua cabeça fica super confusa?","43:19","43:22",0,"speaker 1"
"Você tem quarto da bagunça na tua mente, que você coloca todas as coisas zoeiras?","43:22","43:28",0,"speaker 1"
"E o que você faz com esse quarto da bagunça?","43:28","43:30",0,"speaker 1"
"Difícil, né?","43:30","43:32",0,"speaker 1"
"Cara, é incrível.","43:32","43:35",0,"speaker 1"
"Tá, depois a gente vai falar pouquinho aqui, eu não vou querer atrapalhar, mas essa moça aqui, ela é uma expertinha em arrumar esse quarto da bagunça.","43:35","43:45",0,"speaker 1"
"Tudo bem?","43:45","43:46",2,"speaker 3"
"Prazer, Sarah.","43:46","43:48",2,"speaker 3"
"Qual é o nome de vocês?","43:48","43:49",0,"speaker 1"
"Prazer, Rodrigo, Sarah, Matsô, que legal.","43:49","43:54",0,"speaker 1"
"Prazer aí.","43:54","43:56",0,"speaker 1"
"Tchau, tchau.","43:56","43:57",0,"speaker 1"
"Boa.","43:57","43:58",0,"speaker 1"
"Olha que metáfora legal.","44:02","44:05",0,"speaker 1"
"Conecta?","44:05","44:05",0,"speaker 1"
"Eles nem sabem o que é.","44:05","44:07",0,"speaker 1"
"Chamou atenção?","44:07","44:08",0,"speaker 1"
"Eu falei da metodologia?","44:08","44:09",0,"speaker 1"
"Não.","44:09","44:10",0,"speaker 1"
"Vai ficar na cabeça dele, esse quartinho da bagunça.","44:10","44:15",0,"speaker 1"
"Tá?","44:15","44:16",0,"speaker 1"
"Primeira coisa que você me falou aqui dessa segunda.","44:16","44:19",0,"speaker 1"
"Então, olha só que legal.","44:19","44:21",0,"speaker 1"
"Já começa a aparecer coisa.","44:21","44:24",0,"speaker 1"
"Já é uma fala que você pode falar.","44:24","44:26",0,"speaker 1"
"Você pode falar de você, você não precisa falar do outro.","44:29","44:32",0,"speaker 1"
"Olha, durante toda a minha vida eu pegava tudo de ruim e jogava num conceito, talvez vocês se conectem, o quarto da bagunça mental.","44:32","44:43",0,"speaker 1"
"Eu colocava ali e fechava a porta e não queria ver.","44:43","44:46",0,"speaker 1"
"Só que adivinha, isso aqui acompanha, começa a ficar pesado.","44:46","44:50",0,"speaker 1"
"E se eu conseguisse te ajudar a arrumar o teu quarto da bagunça mental?","44:50","44:56",0,"speaker 1"
"E você que é empresário, blá, blá, blá, que lida com muita gente, que tem responsabilidade dentro das questões pessoais, se você pudesse ter mais leveza e chegar naquele dia que esse quarto da bagunça se torna o teu escritório, se torna negócio, se torna mais quarto, sei lá, com os teus feitos, com os teus...","44:56","45:20",0,"speaker 1"
"O quarto do troféu.","45:20","45:21",0,"speaker 1"
"O quarto do troféu.","45:21","45:22",0,"speaker 1"
"Transformar o quarto da bagunça em quarto do troféu.","45:22","45:25",0,"speaker 1"
"Isso acabou de vir com a narrativa.","45:26","45:27",0,"speaker 1"
"Olha que legal.","45:27","45:29",0,"speaker 1"
"Não precisa não entrar, não vamos assinar nada, já fechou.","45:29","45:31",0,"speaker 1"
"É isso que vocês vão fazer.","45:31","45:33",0,"speaker 1"
"Legal, né?","45:33","45:35",0,"speaker 1"
"E já testamos.","45:35","45:36",0,"speaker 1"
"Você viu o que eu fiz aqui?","45:36","45:37",0,"speaker 1"
"MVP.","45:37","45:38",0,"speaker 1"
"Testei.","45:38","45:39",0,"speaker 1"
"E se eles falassem assim, não, comigo não tem nada.","45:39","45:42",0,"speaker 1"
"Já não funciona.","45:42","45:44",0,"speaker 1"
"Mas funcionou.","45:44","45:46",0,"speaker 1"
"Legal, né?","45:46","45:51",0,"speaker 1"
"É, foi o nome mais fácil na época que eu botei, disse, vai pro corte da bagunça, vou limpando, vou jogando tudo lá.","45:54","45:59",2,"speaker 3"
"Eu não tenho como resolver agora, não tenho esse alimento.","45:59","46:02",2,"speaker 3"
"Maravilha, tá?","46:02","46:05",0,"speaker 1"
"O que mais?","46:05","46:06",0,"speaker 1"
"Então, de tudo que eu falei pra gente já começar a...","46:06","46:09",0,"speaker 1"
"porque daí a gente vai chegar em alguns pontos, a definição do nosso sucesso.","46:09","46:13",0,"speaker 1"
"Vou pegar uma água, a minha esquema é o café de lua, né?","46:13","46:15",0,"speaker 1"
"Não, mas eu já tomei quase o dia inteiro.","46:15","46:18",0,"speaker 1"
"Vocês vão tomar mais uma coisa?","46:18","46:18",0,"speaker 1"
"Vocês vão tomar mais uma coisa, não?","46:18","46:20",0,"speaker 1"
"Eu tomo mais sim.","46:20","46:22",0,"speaker 1"
"O água também?","46:22","46:23",0,"speaker 1"
"É, pode ser igual.","46:23","46:24",0,"speaker 1"
"Vamos esperar ele sair para a gente falar a verdade agora.","46:24","46:33",0,"speaker 1"
"Então, Sara, como é que...","46:33","46:39",0,"speaker 1"
"O que você está fazendo?","46:39","46:41",0,"speaker 1"
"Falei monte.","46:41","46:43",0,"speaker 1"
"Eu tentei trazer muita informação, eu sei disso.","46:43","46:47",0,"speaker 1"
"Então, se ficou confuso, você me direciona?","46:47","46:49",0,"speaker 1"
"Não, não ficou confuso, não.","46:49","46:51",2,"speaker 3"
"Eu me sinto muitas vezes confusa de como eu me vendo.","46:51","46:58",2,"speaker 3"
"Não sou especialista nisso.","46:58","47:01",2,"speaker 3"
"Eu sei o que eu tô fazendo.","47:01","47:03",2,"speaker 3"
"Isso eu sei.","47:03","47:04",2,"speaker 3"
"E eu amo o que eu tô fazendo, tá?","47:04","47:05",2,"speaker 3"
"Eu amo o que eu repasso.","47:05","47:07",2,"speaker 3"
"De ajudar pessoas e receber mensagens de, nossa, hoje você me deixou calma, eu consegui dormir, que eu não dormia, tinha semanas.","47:07","47:16",2,"speaker 3"
"Então, assim, isso pra mim é presente, tá?","47:16","47:19",2,"speaker 3"
"Eu receber esse feedback das pessoas.","47:19","47:21",2,"speaker 3"
"Se consegue depois só compilar esses depoimentos, a gente dá uma brincada ali pra compilar, porque isso aí também já vai trazer pouquinho da visão do externo.","47:22","47:41",0,"speaker 1"
"Só que eu ainda me sinto perdida pra quem que eu tô vendendo, pra quem que eu vou focar pra vender, porque hoje realmente Que me repasso, Sarah.","47:41","47:52",2,"speaker 3"
"O seu valor é muito barato.","47:52","47:54",0,"speaker 1"
"Quanto você está cobrando mesmo?","47:54","47:56",0,"speaker 1"
"R$750.","47:56","47:57",2,"speaker 3"
"R$750 por mês?","47:57","47:58",0,"speaker 1"
"Quantos encontros?","47:58","48:00",0,"speaker 1"
"São 10 encontros.","48:00","48:01",2,"speaker 3"
"Dois por mês, a cada 15 dias.","48:01","48:04",2,"speaker 3"
"Então, a gente está falando aqui de cinco meses disso?","48:04","48:09",0,"speaker 1"
"Cinco meses de atendimento.","48:09","48:11",2,"speaker 3"
"Em dois meses e meio, a pessoa já tem elevação do coeficiente de positividade, ela já tem redução do nível dos sabotadores dela, o quanto é que ele está influenciando ela.","48:11","48:20",2,"speaker 3"
"eu ensino ela a automatizar, daí a gente já está entrando aqui na parte técnica do trabalho, que eu chamo de cérebro sábio.","48:21","48:27",2,"speaker 3"
"O que é o cérebro sábio?","48:27","48:28",2,"speaker 3"
"É a nossa parte inteligente da nossa consciência.","48:28","48:32",2,"speaker 3"
"Então, eu ensino ela a fortalecer esse cérebro sábio dela para que ela consiga silenciar a criticidade dela e os sabotadores dela.","48:32","48:41",2,"speaker 3"
"Então, em dois meses e meio, três meses, ela já começa a ver diferença.","48:41","48:46",2,"speaker 3"
"E eu mostro isso através de números que eu faço ela refazer os primeiros testes que ela fez comigo.","48:46","48:50",2,"speaker 3"
"Então, quando ela vê através de números, eu vejo aquela pessoa feliz.","48:51","48:55",2,"speaker 3"
"Eu vejo ela tendo uma ressignificância de vida bem significativa, seja na parte emocional, seja na parte profissional.","48:55","49:09",2,"speaker 3"
"Eu vejo a pessoa sentindo mais segura.","49:09","49:11",2,"speaker 3"
"Eu tenho hoje uma cliente que até hoje, ela fala o nome da empresa dela, eu não fixei o nome da empresa.","49:11","49:17",2,"speaker 3"
"É uma multinacional.","49:17","49:18",2,"speaker 3"
"Ela é advogada dessa multinacional, então ela lida com essa empresa no mundo inteiro.","49:18","49:24",2,"speaker 3"
"Então hoje ela tinha medo de fazer reunião com pessoas de fora.","49:24","49:30",2,"speaker 3"
"Hoje eu falei pra ela, e aí hoje os relatos dela...","49:30","49:34",2,"speaker 3"
"Ai, me deu uma insegurança e eu fiz aquela meditação que tu falou pra eu fazer antes de fazer a reunião.","49:34","49:40",2,"speaker 3"
"E o filho, eu fui tão elogiada pelo meu chefe, ele me elogiou pra monte de gente, na frente de várias pessoas na reunião.","49:40","49:46",2,"speaker 3"
"Não é bom isso dela, é maravilhoso.","49:46","49:48",2,"speaker 3"
"Tanto que eu tive que cortar ela no meio da sessão, porque senão eu não conseguia passar a sessão que eu tinha que passar naquele dia.","49:48","49:53",2,"speaker 3"
"Mas a pessoa sentir enaltecida, sentir segura.","49:53","49:56",2,"speaker 3"
"E sentir segura em casa também, que essa tem uma filha que também traz uma densidade emocional pra ela, porque a menina tá na fase dos 4 anos, que tá testando ela dentro de casa, testando os limites.","49:56","50:08",2,"speaker 3"
"Então, tô fazendo essas duas vertentes, de ela conseguir segurança dentro do próprio trabalho, pra ela conseguir sentir segura, e ela não ter culpa dessa fase dela como mãe, só que uma mãe que tem que trabalhar.","50:08","50:27",2,"speaker 3"
"Maravilhoso.","50:33","50:36",0,"speaker 1"
"Do que eu trouxe, O que reverberou?","50:38","50:51",0,"speaker 1"
"O que você falou que fez sentido desde o início?","50:51","50:56",0,"speaker 1"
"Tudo que você está falando tem sentido, o que a gente está conversando.","50:56","51:00",2,"speaker 3"
"Maravilha.","51:00","51:03",0,"speaker 1"
"A gente tem sua metodologia, algo que eu anotei, tem muito ouro.","51:03","51:11",0,"speaker 1"
"Você trouxe coisas que eu estou feliz e puto.","51:11","51:17",0,"speaker 1"
"Por quê?","51:18","51:19",0,"speaker 1"
"Porque quando a gente vai olhar o teu conteúdo hoje disponível, não tem nada disso.","51:19","51:25",0,"speaker 1"
"Não tem nada disso do teu diferencial, não tem nada disso do...","51:25","51:31",0,"speaker 1"
"cara!","51:31","51:32",0,"speaker 1"
"Que foda, olha isso, meu Deus!","51:32","51:34",0,"speaker 1"
"No site, né?","51:34","51:35",2,"speaker 3"
"É, e nem no LinkedIn, foi no LinkedIn.","51:35","51:39",0,"speaker 1"
"Eu não estou sabendo.","51:39","51:40",0,"speaker 1"
"Eu não estou sabendo.","51:40","51:41",2,"speaker 3"
"Não, mas tudo bem.","51:41","51:43",0,"speaker 1"
"Está claro isso.","51:43","51:45",0,"speaker 1"
"E adivinha, não acontece só com você.","51:45","51:48",0,"speaker 1"
"Acontece comigo também.","51:48","51:49",0,"speaker 1"
"Todos nós temos esses pontos cegos.","51:49","51:53",0,"speaker 1"
"E aí, quando o Marcelo vier aqui, eu vou trazer muito do meu papel para a gente ir finalizando o nosso objetivo do encontro hoje.","51:53","52:05",0,"speaker 1"
"O ponto principal, que pra mim era 80%, é eu te conhecer, eu te ouvir, você me ouvir, porque aí podiam acontecer várias coisas.","52:06","52:15",0,"speaker 1"
"Você falar, nossa, odiei, ou...","52:15","52:19",0,"speaker 1"
"Lembra que eu te falei de aumentar a temperatura.","52:19","52:21",0,"speaker 1"
"Se você acha que a gente sai daqui morno, eu não fiz o meu papel.","52:21","52:27",0,"speaker 1"
"A gente tá numa temperatura...","52:27","52:29",0,"speaker 1"
"Não, pegou fogo o negócio.","52:29","52:30",2,"speaker 3"
"Pegou fogo?","52:30","52:31",0,"speaker 1"
"Ótimo.","52:31","52:32",0,"speaker 1"
"Meu sobrenome é Fireman, né?","52:32","52:34",0,"speaker 1"
"Fireman.","52:34","52:34",0,"speaker 1"
"Já dei uma estabilizada aqui, porque senão...","52:35","52:39",0,"speaker 1"
"Fiz jus ao meu sobrenome.","52:39","52:46",0,"speaker 1"
"Então, o que eu estava falando para a Sarah, que dos objetivos aqui, o objetivo principal, 80%, é ela me conhecer e ela sair não num lugar morno, Saí com a temperatura alta.","52:46","53:06",0,"speaker 1"
"Ela falou que pegou fogo, então ótimo, ótimo.","53:06","53:12",0,"speaker 1"
"Eu tenho organizei pouquinho, foi nada, fiz rapidinho ontem, mas pouquinho.","53:12","53:20",0,"speaker 1"
"Do meu papel, eu não entro como lugar de prestador de serviço, de falar assim, eu vou aqui.","53:21","53:27",0,"speaker 1"
"Eu estou entrando como parceiro estratégico nessa jornada.","53:27","53:32",0,"speaker 1"
"Bom, é esse o meu papel.","53:32","53:33",0,"speaker 1"
"A gente está fazendo isso junto, para a gente alcançar o sucesso.","53:33","53:38",0,"speaker 1"
"Por que eu aqui com vocês?","53:38","53:42",0,"speaker 1"
"Eu acho que o grande resumo é, eu vou ser acelerador de resultado.","53:42","53:48",0,"speaker 1"
"vocês conseguiriam, tendo conteúdo, conseguiriam alcançar?","53:49","53:54",0,"speaker 1"
"Com certeza.","53:54","53:54",0,"speaker 1"
"Talvez levasse ano, dois anos, levasse tempo mais.","53:54","53:58",0,"speaker 1"
"O que eu estou fazendo é comprimindo, direcionando...","53:58","54:03",0,"speaker 1"
"Obrigado.","54:07","54:10",0,"speaker 1"
"Obrigada.","54:21","54:22",2,"speaker 3"
"Obrigado.","54:22","54:25",0,"speaker 1"
"Então, o meu papel, ele é de acelerar.","54:32","54:37",0,"speaker 1"
"Então, vou ter coisas a falar.","54:37","54:38",0,"speaker 1"
"isso é óbvio, sim, mas quando a gente vem com a estrutura, não tem nada que eu falo que...","54:38","54:43",0,"speaker 1"
"Tem alguma coisa que eu falei que é, assim, absurdamente fora...","54:43","54:46",0,"speaker 1"
"Não, mas quando você junta tudo, e vem com uma metodologia, a gente vai conseguir, com muita intencionalidade, conquistar aquilo que a gente busca, com muita clareza.","54:46","54:59",0,"speaker 1"
"Então, é uma parceria, a gente vai estar juntos.","54:59","55:05",0,"speaker 1"
"Em princípio, eu conversei com uma pessoa...","55:05","55:07",0,"speaker 1"
"A gente está falando aqui de três, quatro meses de projeto.","55:07","55:13",0,"speaker 1"
"Por que projeto?","55:13","55:14",0,"speaker 1"
"Se a gente não entra em uma estrutura de projeto, coisa vira mais terapia, é continuar, venha toda semana.","55:14","55:23",0,"speaker 1"
"É projeto começo, meio e fim.","55:23","55:26",0,"speaker 1"
"e o que acontece quando eu chegar ali pelo fim?","55:26","55:29",0,"speaker 1"
"Talvez seja novo projeto?","55:29","55:31",0,"speaker 1"
"Talvez seja suficiente?","55:31","55:32",0,"speaker 1"
"Não sei.","55:32","55:33",0,"speaker 1"
"Eu tenho clientes, a maioria a gente entra numa continuidade.","55:33","55:39",0,"speaker 1"
"Pra quê?","55:39","55:39",0,"speaker 1"
"Nível 2.","55:39","55:40",0,"speaker 1"
"A gente fecha volume, fechamos.","55:40","55:42",0,"speaker 1"
"Chegamos nesse lugar?","55:42","55:43",0,"speaker 1"
"Sim, agora eu tenho novos desafios.","55:43","55:46",0,"speaker 1"
"E aí a gente vai fazendo ajuste.","55:46","55:48",0,"speaker 1"
"Nesse início, a gente vai ter trabalho pouquinho mais operacional, né?","55:48","55:53",0,"speaker 1"
"E também estratégico.","55:53","55:54",0,"speaker 1"
"Conforme a gente vai subindo a escadinha, ele cada vez fica mais estratégico e menos operacional, menos mão na massa.","55:54","56:02",0,"speaker 1"
"A gente vai ter bastante trabalho nesses primeiros meses, tá?","56:02","56:06",0,"speaker 1"
"É pouquinho...","56:06","56:07",0,"speaker 1"
"o background traz...","56:07","56:11",0,"speaker 1"
"Eu tive uma carreira bem legal fora do Brasil há bastante tempo, tanto de faculdade quanto de empresas.","56:11","56:18",0,"speaker 1"
"Eu trabalhei em Boston, em Miami, em Milão, monte de conhecimentos, mas não importa.","56:18","56:29",0,"speaker 1"
"Eu ajudei algumas empresas a faturarem centenas de milhões.","56:29","56:32",0,"speaker 1"
"Tem algumas empresas legais aqui, grandes empresas e tem uns negócios menores também.","56:32","56:37",0,"speaker 1"
"E algumas coisas que eu trago é essa visão estratégica com execução.","56:38","56:43",0,"speaker 1"
"Não é só isso aí, é o que eu te falei de integrar os mundos.","56:43","56:47",0,"speaker 1"
"Eu podia ficar num lugar estratégico, direcionar, boa sorte.","56:47","56:51",0,"speaker 1"
"Pra mim, o sucesso, ele é baseado no resultado.","56:51","56:56",0,"speaker 1"
"A gente tem que colocar em ação.","56:56","56:57",0,"speaker 1"
"E ajustando.","56:57","56:59",0,"speaker 1"
"Esse é o lugar de maior desafio.","56:59","57:02",0,"speaker 1"
"O lugar desafio da humanidade.","57:02","57:04",0,"speaker 1"
"Quem tem ideias boas, eu tenho lista com 500 ideias que eu quero colocar em ação.","57:05","57:12",0,"speaker 1"
"Quais ideias vão dar certo?","57:12","57:16",0,"speaker 1"
"Vou ter que colocar em ação.","57:17","57:20",0,"speaker 1"
"Se eu tiver 500 ideias de bilhões e não colocar nenhuma ação, quanto vale?","57:20","57:25",0,"speaker 1"
"Nada.","57:25","57:26",2,"speaker 3"
"Zero.","57:26","57:27",0,"speaker 1"
"E aquela pessoa que tem uma ideia de lixo e coloca em ação, vale mais outras minhas ideias?","57:27","57:33",0,"speaker 1"
"Aqui tem uma ideia, lixo, e coloca em ação.","57:33","57:36",0,"speaker 1"
"Por quê?","57:36","57:37",0,"speaker 1"
"Porque na hora que ela coloca em ação, a gente vem na mentalidade MVP.","57:37","57:40",0,"speaker 1"
"Colocou em ação, deu errado, deu tudo errado.","57:40","57:43",0,"speaker 1"
"O que ela faz no dia seguinte?","57:43","57:44",0,"speaker 1"
"Continua com as coisas erradas ou arruma?","57:44","57:47",0,"speaker 1"
"Arruma.","57:47","57:49",0,"speaker 1"
"Fez uma ideia, caiu.","57:49","57:51",0,"speaker 1"
"Ela vai pegar.","57:51","57:53",0,"speaker 1"
"Caiu.","57:53","57:54",0,"speaker 1"
"Daí ela fala, não.","57:54","57:56",0,"speaker 1"
"Colocar aqui.","57:56","57:56",0,"speaker 1"
"Ó, já não caiu, já melhorou.","57:56","57:58",0,"speaker 1"
"E aí, é isso.","57:59","58:01",0,"speaker 1"
"É por isso que a gente tem a galera que fica com raiva.","58:01","58:04",0,"speaker 1"
"Nossa, mas essa pessoa sabe muito menos que eu.","58:04","58:08",0,"speaker 1"
"Aí eu não olho para o lado.","58:08","58:10",2,"speaker 3"
"Aí, ferrou.","58:10","58:11",0,"speaker 1"
"E grande parte daquilo que eu trago é essa conexão dos mundos, que é o conhecimento, mas a gente se aprofunda, e contar essa história.","58:11","58:21",0,"speaker 1"
"Porque essa história sendo contada, a gente ajustar essa narrativa, ela ajuda a intangibilizar resultado.","58:21","58:29",0,"speaker 1"
"E aí eu chamo de empacotamento.","58:29","58:33",0,"speaker 1"
"Eu acho que eu tirei o exemplo do shopping, da loja.","58:33","58:39",0,"speaker 1"
"Eu não gosto tanto de shopping hoje em dia.","58:39","58:42",0,"speaker 1"
"Eu vou com a minha filha, ela gosta, mas já foi em shopping center.","58:42","58:48",0,"speaker 1"
"Digamos que você entra em shopping center que você nunca visitou, você não conhece nenhuma loja.","58:48","58:53",0,"speaker 1"
"Em que loja você entra?","58:53","58:55",0,"speaker 1"
"Qual loja que...","59:01","59:02",0,"speaker 1"
"Lembrou?","59:02","59:04",0,"speaker 1"
"Qual loja que você entra?","59:04","59:07",0,"speaker 1"
"Você tá lá, digamos que você tem 10 minutos no shopping, é esse o tempo que você tem.","59:07","59:13",0,"speaker 1"
"Qual loja você vai entrar?","59:13","59:17",0,"speaker 1"
"Não...","59:17","59:18",0,"speaker 1"
"O que te faz entrar numa loja?","59:18","59:21",0,"speaker 1"
"Você não conhece as lojas.","59:23","59:25",0,"speaker 1"
"Alguma coisa que me chama atenção na vitrine?","59:25","59:27",2,"speaker 3"
"Tá, mas calma, você tá falando da vitrine, você não tá falando do que tem dentro da loja.","59:29","59:33",0,"speaker 1"
"Tá me falando da onde?","59:33","59:34",0,"speaker 1"
"Da vitrine?","59:34","59:35",0,"speaker 1"
"É.","59:35","59:36",2,"speaker 3"
"Tá.","59:36","59:36",0,"speaker 1"
"Esse é o meu trabalho contigo agora.","59:36","59:40",0,"speaker 1"
"Por mais que a gente tenha muita coisa legal dentro da loja, se a vitrine não tiver atrativa, ninguém vai entrar.","59:40","59:50",0,"speaker 1"
"Exato.","59:50","59:51",2,"speaker 3"
"Se a vitrine tá pano, não, eu não quero ver lá.","59:51","59:55",0,"speaker 1"
"As pessoas vão entrar.","59:55","59:56",0,"speaker 1"
"Não sei, que tem uma marca, né?","59:59","01:00:01",2,"speaker 3"
"Conhecida.","01:00:01","01:00:02",2,"speaker 3"
"Isso.","01:00:02","01:00:03",0,"speaker 1"
"E aí a gente cai, e daí as marcas conhecidas, elas não fazem de propósito, não colocam nada na vitrine.","01:00:03","01:00:09",0,"speaker 1"
"Está lá.","01:00:09","01:00:10",0,"speaker 1"
"Versace.","01:00:10","01:00:12",0,"speaker 1"
"sei lá que marca.","01:00:12","01:00:13",0,"speaker 1"
"Apple.","01:00:13","01:00:15",2,"speaker 3"
"A Apple não precisa colocar nada dentro da vitrine.","01:00:15","01:00:18",0,"speaker 1"
"Eu entro.","01:00:18","01:00:18",0,"speaker 1"
"A gente entra.","01:00:18","01:00:19",2,"speaker 3"
"Eu entro.","01:00:19","01:00:20",0,"speaker 1"
"Estou com o relógio e o celular, eu tenho tudo da Apple.","01:00:20","01:00:23",0,"speaker 1"
"E eu até brinco, se a Apple lançar abridor de garrafa de vinho, Eu compro.","01:00:23","01:00:30",0,"speaker 1"
"Eu tomo vinho?","01:00:30","01:00:31",0,"speaker 1"
"Não.","01:00:31","01:00:32",0,"speaker 1"
"Eu tomo, né?","01:00:32","01:00:33",0,"speaker 1"
"Mas eu gosto.","01:00:33","01:00:35",0,"speaker 1"
"muito bom.","01:00:35","01:00:36",0,"speaker 1"
"Entende?","01:00:36","01:00:37",0,"speaker 1"
"E aí é uma conexão com a marca.","01:00:37","01:00:39",0,"speaker 1"
"E é isso que é lugar de poder.","01:00:39","01:00:41",0,"speaker 1"
"Quando eu conecto com a marca, aí independe do que ele vai vender, eu vou querer comprar.","01:00:41","01:00:46",0,"speaker 1"
"Legal?","01:00:46","01:00:47",0,"speaker 1"
"Tá.","01:00:47","01:00:49",0,"speaker 1"
"Então, grande parte, né?","01:00:49","01:00:52",0,"speaker 1"
"Grande parte do que eu vou trazer é exatamente essa parada do...","01:00:52","01:01:00",0,"speaker 1"
"Você coloca aqui em cima.","01:01:00","01:01:02",0,"speaker 1"
"Eu também errei, outra vez eu fiz...","01:01:02","01:01:05",0,"speaker 1"
"Então, eu abri aqui, daí saiu com os negocinhos, daí o que eu fiz?","01:01:05","01:01:10",0,"speaker 1"
"Eu joguei de volta e aí eu refiz.","01:01:10","01:01:12",0,"speaker 1"
"Não.","01:01:12","01:01:15",0,"speaker 1"
"Eu não ia jogar, eu fiquei aqui intrigada com o negócio, eu não.","01:01:17","01:01:20",2,"speaker 3"
"Ia jogar o negócio Como eu errei, porque eu coloquei em ação, e a hora que você falou sim, eu falei, eu acho que ela não conhece, porque não é óbvio.","01:01:20","01:01:27",0,"speaker 1"
"Não.","01:01:27","01:01:27",2,"speaker 3"
"Né, não é assim.","01:01:27","01:01:28",0,"speaker 1"
"Eu tava tentando apertar.","01:01:28","01:01:30",2,"speaker 3"
"Mas aí eu ponto.","01:01:30","01:01:31",0,"speaker 1"
"Coloque, né, coloque a xícara aqui embaixo, uma flechinha.","01:01:31","01:01:34",0,"speaker 1"
"Tinha que ter negocinho aqui escrito.","01:01:34","01:01:36",2,"speaker 3"
"É uma experiência legal, o empacotamento não foi tão bom.","01:01:36","01:01:38",0,"speaker 1"
"Alguém ia fazer cagada e falar, veio tudo errado.","01:01:38","01:01:41",0,"speaker 1"
"Daí ele vai falar, mas eu te perguntei.","01:01:41","01:01:44",0,"speaker 1"
"E aí vai cair no ping-pong.","01:01:44","01:01:47",0,"speaker 1"
"como empacotamento de experiência, eles fizeram aqui.","01:01:49","01:01:52",0,"speaker 1"
"E era basta assim, coloca a xícara com uma flechinha aqui cima.","01:01:52","01:01:56",0,"speaker 1"
"Em Mas tinha que ter escrito, né?","01:01:56","01:01:57",2,"speaker 3"
"Pronto, tá?","01:01:57","01:01:58",0,"speaker 1"
"Então, grande parte é isso, tá?","01:01:58","01:02:02",0,"speaker 1"
"E aí, ó, isso que eu tô te falando, eu fui ali...","01:02:02","01:02:06",0,"speaker 1"
"Meu trabalho não é sobre teoria, é sobre identificar padrões comportamentais, meios, travas, sabotadores internos que limitam performance, pum, pum.","01:02:06","01:02:14",0,"speaker 1"
"Ai, tá muito...","01:02:14","01:02:15",0,"speaker 1"
"Aí eu te pergunto, quem acorda de manhã falando assim, nossa, estou com uma vontade de identificar os meus padrões comportamentais?","01:02:16","01:02:25",0,"speaker 1"
"Ninguém.","01:02:25","01:02:25",0,"speaker 1"
"Nem eu.","01:02:25","01:02:28",2,"speaker 3"
"Ela quer o que?","01:02:28","01:02:29",0,"speaker 1"
"Ela quer o resultado que isso vai trazer.","01:02:29","01:02:33",0,"speaker 1"
"E é esse lugar que a gente vai.","01:02:33","01:02:36",0,"speaker 1"
"Maravilha?","01:02:36","01:02:37",0,"speaker 1"
"Por isso que eu falei, falamos monte e não falamos muita coisa.","01:02:37","01:02:41",0,"speaker 1"
"Então eu trouxe aqui pouquinho do teu contexto, Trouxe alguns objetivos baseados naquilo que a gente falou, daí vocês podem ajustar, eu até imprimi aqui, mas a gente falou, esses são alguns objetivos de sucesso que eu misnombro, daí vocês me validam ou não, porque daí a gente avança.","01:02:41","01:02:59",0,"speaker 1"
"Definição do nosso ICP, do nosso público, então a gente está falando de identificar, selecionar o micronichos, priorizar os segmentos, isso aí é ..","01:02:59","01:03:08",0,"speaker 1"
"confere?","01:03:08","01:03:10",0,"speaker 1"
"Ajuste de branding e posicionamento.","01:03:11","01:03:14",0,"speaker 1"
"Reformular o posicionamento nas redes sociais.","01:03:14","01:03:18",0,"speaker 1"
"Envolver narrativa pessoal e autêntica, que eu falei.","01:03:18","01:03:21",0,"speaker 1"
"Fortalecer a conexão entre a marca pessoal e a oferta de serviço.","01:03:21","01:03:27",0,"speaker 1"
"Tu é a tua marca.","01:03:27","01:03:29",0,"speaker 1"
"Mesmo que tenha CNPJ, pra mim, tu é a tua marca.","01:03:29","01:03:34",0,"speaker 1"
"A gente fez nome.","01:03:34","01:03:36",2,"speaker 3"
"A gente colocou o nome de uma empresa.","01:03:36","01:03:39",2,"speaker 3"
"O nome dela é Aura.","01:03:39","01:03:40",2,"speaker 3"
"RHA, no final.","01:03:41","01:03:43",2,"speaker 3"
"RHA?","01:03:43","01:03:44",0,"speaker 1"
"Não, AURHA.","01:03:44","01:03:45",0,"speaker 1"
"RHA.","01:03:45","01:03:47",2,"speaker 3"
"RHA, tá.","01:03:47","01:03:48",0,"speaker 1"
"AURHA.","01:03:48","01:03:50",0,"speaker 1"
"Aura.","01:03:50","01:03:51",0,"speaker 1"
"Aura com floria.","01:03:51","01:03:54",2,"speaker 3"
"Eu acho que pra...","01:03:54","01:03:56",2,"speaker 3"
"Incrível, eu gosto, tá?","01:03:56","01:03:59",0,"speaker 1"
"Mas se você me perguntar, putz, vamos usar, preciso usar?","01:03:59","01:04:02",0,"speaker 1"
