"sentence","startTime","endTime","speaker_id","speaker_name"
"E eu acho que pode ser legal para ela para dar escala e para ter ticket pouco mais baixo, atender pouco mais de pessoas.","43:41","43:49",1,"speaker 2"
"E aí, esse de Mentoring Group, eu pensei num limite de 10 pessoas, sessões semanais durante mês, mês e meio no máximo.","43:49","43:57",1,"speaker 2"
"Por que eu pensei nesse timing?","43:57","43:59",1,"speaker 2"
"Ela já tem muitas das pessoas que estão fazendo trabalho com ela, dão alguns indícios de que ela consegue entregar resultado já nas primeiras sessões.","43:59","44:09",1,"speaker 2"
"Então fazer negócio pouco mais enxuto e aí tem valor intermediário.","44:09","44:15",1,"speaker 2"
"E aí a gente teria produto flagship que seria a mentoria individual mesmo, que aí essa é pra ela realmente cobrar algo e aí é uma consultoria de dois meses e meio, três meses, algo mais profundo que a pessoa vai, aí ela vai mergulhar, que é o trabalho que ela sente que ela faz, de mergulhar e tentar...","44:15","44:33",1,"speaker 2"
"Não, tudo bem, essa foi a sugestão que eu pensei, depois a gente faz o ajuste, mas pode ser cinco meses.","44:34","44:40",1,"speaker 2"
"É que eu pensei em aumentar para a sessão semanal ou eventualmente fazer alguma coisa diferente, tá?","44:40","44:45",1,"speaker 2"
"Para você não perder o timing da pessoa, mas isso aqui é só a ideia inicial, a gente pode mexer tudo, eu só estou passando pouco para ele do que eu tinha imaginado.","44:45","44:53",1,"speaker 2"
"Então, essa foi mais ou menos a estrutura que eu pensei, como as coisas se conectam.","44:54","44:58",1,"speaker 2"
"Quero dar pouco mais de profundidade.","44:58","45:00",1,"speaker 2"
"Eu gostaria de fazer o individual, mas é muito caro.","45:00","45:03",1,"speaker 2"
"Tem aventurinha em grupo também para você preencher esse espaço ali de eventualmente ter ticket intermediário.","45:03","45:08",1,"speaker 2"
"Ideias?","45:08","45:09",1,"speaker 2"
"Gostei, gostei.","45:09","45:12",2,"speaker 3"
"A gente começa a adicionar a questão do funil.","45:12","45:16",2,"speaker 3"
"eu acho que é bom experimento pra gente fazer, tá?","45:16","45:19",2,"speaker 3"
"Eu, normalmente, não tô fazendo nisso porque tenho uma dedicação, mas você estando no suporte da estruturação e você tá com isso fresco, maravilha!","45:19","45:28",2,"speaker 3"
"Tô super aberto, tá?","45:28","45:29",2,"speaker 3"
"Eu acho que como produto de entrada, tanto o funil hoje, se a gente for...","45:29","45:35",2,"speaker 3"
"ou o de 5K, esse primeiro destravo, podem ser produtos legais.","45:35","45:42",2,"speaker 3"
"Só que esse aqui é individual.","45:42","45:45",2,"speaker 3"
"né, o de 5K.","45:45","45:48",2,"speaker 3"
"Daí então eu tenho dois pontos de entrada, ou eu tenho o funil O Challenge Funnel?","45:48","45:55",2,"speaker 3"
"O Challenge Funnel eu penso muito para que ele lide muito frio.","45:55","45:58",1,"speaker 2"
"Muito frio?","45:58","45:59",2,"speaker 3"
"Muito frio.","45:59","46:01",1,"speaker 2"
"Porque aí você vai trabalhar o quê?","46:01","46:02",1,"speaker 2"
"O cara que está inconsciente, o cara que não sabe que tem aquele produto, você vai trazer ele pouco de luz de consciência.","46:02","46:07",1,"speaker 2"
"O diagnóstico já pode ser o primeiro produto de entrada.","46:07","46:10",1,"speaker 2"
"Aí eu falei para ela, vamos ver na atualista de WhatsApp, as pessoas que você já tem pouco mais de proximidade e que já fizeram a consultoria de imagem.","46:10","46:17",1,"speaker 2"
"Não vai jogar essa pessoa para o Challenge Funnel.","46:17","46:19",1,"speaker 2"
"Já joga ela para trabalho.","46:19","46:21",1,"speaker 2"
"Pouco mais...","46:21","46:22",2,"speaker 3"
"E aí, a gente depois vai ter que entender essa composição, porque até a parte de análise de imagem eu acho bem interessante, só que a gente tem que desenvolver uma narrativa que conecte os dois mundos.","46:22","46:32",2,"speaker 3"
"Mas eu acho animal.","46:32","46:33",2,"speaker 3"
"O teu produto de 18 tem certeza a imagem?","46:33","46:36",2,"speaker 3"
"Certeza?","46:36","46:37",2,"speaker 3"
"sim.","46:37","46:38",0,"speaker 1"
"O quê que eu faço?","46:38","46:39",0,"speaker 1"
"Por quê que eu internalizo antes o processo?","46:39","46:41",0,"speaker 1"
"Não adianta eu trazer a vestimenta pra pessoa se a pessoa não sabe nem quem ela é.","46:41","46:45",0,"speaker 1"
"Exato.","46:45","46:46",2,"speaker 3"
"Então, a roupa, ela externaliza o que você está sentindo, as suas emoções.","46:46","46:49",0,"speaker 1"
"Maravilhoso, adorei essas...","46:49","46:52",2,"speaker 3"
"Então, e aí, agora a única coisa que a gente precisa ver é o seguinte, para não confundir, por quê?","46:52","46:58",2,"speaker 3"
"Eu entro aqui, aí eu tenho que definir, tem próximo passo que pode ser em grupo ou individual, é isso?","46:58","47:06",2,"speaker 3"
"Isso eu estou aberto para ouvir você, o que você acha?","47:06","47:10",1,"speaker 2"
"Minha ideia seria fazer uma escadinha de fato, né?","47:10","47:13",1,"speaker 2"
"para você, de fato, ter contato pouco mais aprofundado, ter uma troca para outras pessoas também falarem, não exatamente abrir, porque eu acho que é uma mentoria que você está começando a abrir muito o teu pessoal e quando é em grupo fica pouco mais complexo.","47:15","47:26",1,"speaker 2"
"Mas você poderia muito mais abordar de uma forma mais profunda os sabotadores, ver o que são os principais sabotadores daquela turma, etc.","47:26","47:34",1,"speaker 2"
"E aí, para quem quer aprofundar ainda mais, iria para o individual.","47:34","47:36",1,"speaker 2"
"Então eu pensei no formato de escada, mas até o momento eu estou super aberto.","47:36","47:39",1,"speaker 2"
"A gente só tem que pensar, porque eu entro num...","47:39","47:43",2,"speaker 3"
"Aqui tá todo mundo ali na aula bababá, tá?","47:43","47:47",2,"speaker 3"
"Daí o próximo passo...","47:47","47:50",2,"speaker 3"
"Você vai pro.","47:50","47:51",2,"speaker 3"
"Individual e depois volta pro grupo, né?","47:51","47:52",1,"speaker 2"
"Normalmente, talvez eu fizesse isso, tá?","47:52","47:58",2,"speaker 3"
"Dá pra ver?","47:58","47:59",2,"speaker 3"
"A galera talvez viesse pra cá.","47:59","48:02",2,"speaker 3"
"Joga duplo e pro grupo.","48:02","48:04",1,"speaker 2"
"Porque aqui, olha, eu vou abrir grupo agora, são só 10 vagas, que vai acontecer nesse próximo X tempo, tá?","48:05","48:14",2,"speaker 3"
"Você não faria mês, faria talvez pouquinho mais, assim, faria, sei lá...","48:14","48:20",2,"speaker 3"
"numa primeira turma talvez até três meses e talvez não toda semana, quinzenal.","48:21","48:26",2,"speaker 3"
"Eu bolaria uma coisa assim para também...","48:26","48:29",2,"speaker 3"
"Acho que quinzenal seria prazo bom.","48:29","48:31",0,"speaker 1"
"As aulas vão ser gravadas ou vão ser X encontros.","48:31","48:36",2,"speaker 3"
"Tá?","48:36","48:37",2,"speaker 3"
"Então, se eu fosse fazer quinzenal três meses, dar dois, quatro, seis encontros, daí eu faria, são seis encontros em grupo e dois encontros individuais de bônus somente pra essa turma.","48:37","48:55",2,"speaker 3"
"Tá?","48:55","48:58",2,"speaker 3"
"É, pode ficar tranquilo.","48:59","49:02",1,"speaker 2"
"Eu talvez nesse sentido eu pensasse alguma coisa mais nessa direção, se a gente fosse...","49:05","49:14",2,"speaker 3"
"Eu acho legal também, porque aí você pode até cobrar o 5K no grupo, e aí você eventualmente vai até expandir pouquinho essa entrada, a conversão de 10 pessoas.","49:14","49:27",1,"speaker 2"
"Isso.","49:27","49:28",2,"speaker 3"
"E dá gostinho do que é o individual, né, pra pessoa eventualmente migrar pra individual num segundo momento.","49:28","49:35",1,"speaker 2"
"Isso.","49:35","49:36",2,"speaker 3"
"Que ali nos três meses eu consigo chegar até inteligência emocional.","49:36","49:43",0,"speaker 1"
"Eu tô ouvindo barulho, não é de você.","49:43","49:45",2,"speaker 3"
"Acho que é a máquina de lavar, eu acho.","49:45","49:46",1,"speaker 2"
"é ali.","49:46","49:47",2,"speaker 3"
"Deixa eu tirar a minha cabeça.","49:47","49:48",2,"speaker 3"
"Eu consigo chegar até a inteligência e atividade emocional aí no...","49:56","50:00",0,"speaker 1"
"Challenge para o grupo.","50:00","50:04",0,"speaker 1"
"Não fui muito formal nesse primeiro encontro, mas...","50:05","50:15",2,"speaker 3"
"Fiquem...","50:15","50:18",2,"speaker 3"
"Talvez eu vislumbrasse algo assim, porque em grupo a gente vai ter dinâmicas diferentes, você já vai começar a movimentar o grupo, vai ser ticket bom.","50:21","50:31",2,"speaker 3"
"Porque imagina, 5K para três meses.","50:31","50:35",2,"speaker 3"
"Onde a gente vai ter que ter uma promessa, talvez...","50:35","50:38",2,"speaker 3"
"E aí aplicar depois.","50:38","50:39",2,"speaker 3"
"O próprio sabotador no final.","50:39","50:41",0,"speaker 1"
"Eu vou te falar, talvez a gente capriche pouco mais.","50:41","50:44",2,"speaker 3"
"Talvez eu trouxesse até alguma coisa das individuais, do que você teria, pouquinho a mais como bônus, porque é uma primeira turma.","50:44","50:52",2,"speaker 3"
"Depois você vai fazendo o ajuste.","50:52","50:54",2,"speaker 3"
"Poderia aplicar junto os talentos.","50:54","50:57",0,"speaker 1"
"E aí depende do quanto a pessoa pagou ali, eu consigo pagar os testes, que esse teste é pago.","50:57","51:02",0,"speaker 1"
"Mas é uma coisa que eu pensei.","51:03","51:06",1,"speaker 2"
"Esse é teste pago, que é do CliftonStrengths ali da Galaxy.","51:06","51:09",1,"speaker 2"
"Tem que comprar o livro pra você receber o códigozinho pra você fazer.","51:09","51:13",1,"speaker 2"
"Mas você pode comprar direto no site se você não comprar o livro?","51:13","51:15",0,"speaker 1"
"Pode.","51:15","51:16",1,"speaker 2"
"É o dos talentos, né?","51:16","51:17",2,"speaker 3"
"Ele é caro, né?","51:17","51:18",2,"speaker 3"
"R$1.000,00?","51:18","51:19",2,"speaker 3"
"Não é uma coisa assim?","51:19","51:20",2,"speaker 3"
"Não, não, não.","51:20","51:20",1,"speaker 2"
"É R$130,00, eu acho.","51:20","51:22",0,"speaker 1"
"Comprando o livro, você já tem acesso aos seus cinco primeiros.","51:22","51:25",1,"speaker 2"
"Porque é R$100,00 o livro, não tem R$19,00.","51:25","51:25",0,"speaker 1"
"Aí eles fazem o upsell pra você ter o diagnóstico de todos, a ordenação de todos, que custa R$360,00, alguma coisa assim.","51:25","51:33",1,"speaker 2"
"Mas pode pagar o preço inicial deles que é 100 reais.","51:33","51:36",0,"speaker 1"
"Isso entra como bônus somente para quem se inscrever hoje.","51:36","51:42",2,"speaker 3"
"Vai ganhar bônus que é algo que normalmente eu trago.","51:42","51:44",2,"speaker 3"
"Isso aqui já é valor.","51:44","51:46",2,"speaker 3"
"Só isso aqui já são 500 reais.","51:46","51:49",2,"speaker 3"
"Daí a gente bola.","51:49","51:50",2,"speaker 3"
"Daí entra bônus porque esse é o nosso objetivo.","51:50","51:52",2,"speaker 3"
"Dentro dessa parada aqui talvez sejam 10 pessoas.","51:52","51:56",2,"speaker 3"
"Eu acho que até para, aí você que vai dizer tá, mas eu acho que até para fazer algo que tenha valor para essas 10 pessoas para jogar, elas se for 20, 30 já começa a ser muita gente na sala.","51:59","52:09",1,"speaker 2"
"Sim, a gente pode fechar com 15, 16, 20 e daí tem pouco mais de trabalho de estruturação.","52:09","52:17",2,"speaker 3"
"Mas aí, aí você dá conta, é aula por aula, vai estruturação, suporte, aí tem as paradinhas, mas...","52:17","52:25",2,"speaker 3"
"Da sessão dos talentos, eu tenho tudo bem estruturadinho para explicar.","52:30","52:36",0,"speaker 1"
"Então, só meio que recapitulando, porque imagina, se tivesse script, a gente estava ferrado, a gente estava totalmente fora do script para a nossa sessão, porque literalmente a gente foi pra esteira de produtos sem ter, mas tudo bem, mas ótimo, porque você trouxe essa informação aí, eu acho que dá para a gente entrar é entrar nessa ideia do Funil, tá?","52:36","53:05",2,"speaker 3"
"Eu pularia esse de 5K agora, como teste.","53:05","53:12",2,"speaker 3"
"Eventualmente oferece o de 5K pra quem não vai participar do Funil e as pessoas que já é lead quente, né?","53:12","53:18",1,"speaker 2"
"Acho que não.","53:18","53:20",1,"speaker 2"
"Eu vou te falar não, sabe por quê?","53:20","53:22",2,"speaker 3"
"Muita coisa.","53:22","53:22",1,"speaker 2"
"Não, não.","53:22","53:23",2,"speaker 3"
"Eu vou te falar o porquê que isso aqui a gente já soltou uma bomba.","53:23","53:27",2,"speaker 3"
"Esse produto vai existir.","53:29","53:33",2,"speaker 3"
"Só que já é mais caro, né?","53:33","53:35",1,"speaker 2"
"A R$15.000, a R$12.000.","53:35","53:37",2,"speaker 3"
"R$12.000 e R$15.000, tá?","53:37","53:41",2,"speaker 3"
"Tem que ser equivalente a isso em grupo.","53:41","53:46",2,"speaker 3"
"Só para vocês terem ideia, hoje, esse mesmo processo individual, o valor é de R$15.000.","53:46","53:56",2,"speaker 3"
"Então aqui a gente vai ter uma oportunidade e quem tá entrando aqui no grupo vai ter alguns bônus.","53:57","54:02",2,"speaker 3"
"quer fazer individual, é pouco mais rápido, sem problema, a gente pode entrar.","54:02","54:07",2,"speaker 3"
"Mas hoje o foco é esse.","54:07","54:09",2,"speaker 3"
"Agora, quem quer a jornada de seis meses...","54:09","54:14",2,"speaker 3"
"Daí tem que ser esse aqui, que vai ser não sei quanto tempo, três meses, não sei qual que é a duração.","54:15","54:21",2,"speaker 3"
"Cinco meses.","54:21","54:23",0,"speaker 1"
"O teu completo, você disse?","54:23","54:24",2,"speaker 3"
"O completo.","54:24","54:25",0,"speaker 1"
"Mas aí eu consigo estender pouco mais.","54:26","54:30",2,"speaker 3"
"Não, eu posso fazer três meses os dois, três ou três.","54:30","54:35",2,"speaker 3"
"E o completo vai para seis meses de acompanhamento.","54:35","54:39",2,"speaker 3"
"Se esse aqui, ele foi para 15 ou 18, lá sei, 15.","54:39","54:49",2,"speaker 3"
"O outro vai ser, fala número melhor, 27, sei lá, 25.","54:49","54:56",2,"speaker 3"
"22, 25, alguma coisa do tipo.","54:56","55:00",0,"speaker 1"
"Daí já começa a posicionar, dá pra ser mais caro, mas assim, eu tô só pensando na ordem.","55:00","55:05",2,"speaker 3"
"Sim, sim.","55:05","55:07",1,"speaker 2"
"Ou seja, tem, vamos lá, esse aqui ele passa a ser uma etapa depois, mas intermediária ao grupo e o individual de 6 meses.","55:07","55:16",1,"speaker 2"
"Isso, então a gente inicia com Eu vou desenhar aqui com o MindMaster e depois eu...","55:16","55:23",2,"speaker 3"
"A gente tem o Challenge Funnel.","55:54","56:00",2,"speaker 3"
"Vou colocar aqui, Challenge Funnel.","56:00","56:03",2,"speaker 3"
"A gente tem a mentoria em grupo.","56:03","56:14",2,"speaker 3"
"Três meses a 5K.","56:15","56:23",2,"speaker 3"
"A gente tem a mentoria.","56:24","56:27",2,"speaker 3"
"A gente tem que dar nome, tá?","56:27","56:29",2,"speaker 3"
"Individual.","56:29","56:32",2,"speaker 3"
"Qual que é o nome?","56:34","56:35",2,"speaker 3"
"Essa mentoria em grupo, como a gente chamaria?","56:35","56:37",2,"speaker 3"
"Qual que seria o nome dela, o início?","56:37","56:40",2,"speaker 3"
"Porque não é tudo.","56:40","56:41",2,"speaker 3"
"Como eu chamaria isso?","56:41","56:43",2,"speaker 3"
"O destravamento dos Sabotadores, né?","56:43","56:45",1,"speaker 2"
"O destravamento, sei lá, depois a gente pensa...","56:45","56:47",1,"speaker 2"
"O queio dos Sabotadores, que é o rumbus do tipo, que as pessoas compreendem pouco mais.","56:47","56:51",0,"speaker 1"
"Porque, em teoria, quem já participou do Challenge Forum minimamente sabe quais são os próprios sabotadores e entende pouquinho do que é.","56:52","56:58",1,"speaker 2"
"E o próximo participador desbloqueia.","56:58","57:01",0,"speaker 1"
"Isso.","57:01","57:01",2,"speaker 3"
"Isso aí, mentoria individual.","57:01","57:04",2,"speaker 3"
"Que daí também eu tentaria deixar mais ou menos o mesmo tempo, só que aqui já é trabalho individualizado.","57:04","57:12",2,"speaker 3"
"E aí a gente tem a...","57:12","57:17",2,"speaker 3"
"Desculpa, eu falei que 5K, mas não, tem que ser 15K, sei lá.","57:17","57:21",2,"speaker 3"
"E aí a gente tem...","57:24","57:26",2,"speaker 3"
"E dá.","57:26","57:26",2,"speaker 3"
"Para ir aplicando aqueles descontos.","57:26","57:27",0,"speaker 1"
"Quem fechou primeiro consegue...","57:27","57:31",0,"speaker 1"
"Bônus.","57:31","57:33",2,"speaker 3"
"Método completo são seis meses.","57:33","57:35",2,"speaker 3"
"A gente tem que bolar as transformações.","57:35","57:37",2,"speaker 3"
"E como eu subi para 18...","57:37","57:41",2,"speaker 3"
"Novamente, a gente não quer vender.","57:41","57:43",2,"speaker 3"
"Esse aqui é aquela pipoca que talvez eu não queira vender.","57:43","57:46",2,"speaker 3"
"Porque eventualmente o cara já quer ir direto para o completo.","57:46","57:50",1,"speaker 2"
"Ele já pula e já vai direto.","57:50","57:51",1,"speaker 2"
"Que daí a gente tem que pensar e a estrutura a gente tem que pensar em números de sessões.","57:56","58:04",2,"speaker 3"
"O que teria de bônus, tarefas.","58:04","58:08",1,"speaker 2"
"Isso.","58:08","58:09",2,"speaker 3"
"Todas essas detalhezinhas aqui.","58:09","58:14",2,"speaker 3"
"Mas aí começa a ganhar uma forma.","58:14","58:17",2,"speaker 3"
"O que você acha?","58:17","58:19",2,"speaker 3"
"Eu gosto bastante.","58:19","58:20",1,"speaker 2"
"Isso tudo porque você está trazendo esse extra do Challenge Funnel.","58:20","58:26",2,"speaker 3"
"Sim.","58:26","58:27",1,"speaker 2"
"Então eu estou super aberto a gente testar, mas indo para o grupo.","58:27","58:33",2,"speaker 3"
"Eu acho que se a gente não tivesse tido a conversa inicial, onde você deu o highlight do quartinho da bagunça, Eu nem entraria nesse momento no Challenge Final porque eu não teria uma mensagem clara, tipo, pô, você não vai conseguir botar gente no Challenge Final falando sobre sabotadores e neurociência e por aí vai.","58:33","58:52",1,"speaker 2"
"Agora, você falando, pô, eu te ajudo a limpar o seu quartil da bagunça, né?","58:52","58:57",1,"speaker 2"
"Quem é que acorda?","58:57","58:58",0,"speaker 1"
"É, tipo...","58:58","58:59",0,"speaker 1"
"E depois são os meus sabotadores.","58:59","59:02",0,"speaker 1"
"Exato.","59:02","59:03",2,"speaker 3"
"Então, acho que isso aí ajuda você a ter uma maneira de você trazer pouco de consciência para quem nem sabe que tem esse tipo de solução e aí isso conecta mais facilmente com os outros produtos da história.","59:03","59:17",1,"speaker 2"
"Animal.","59:17","59:18",2,"speaker 3"
"Fechou.","59:18","59:20",2,"speaker 3"
"Para mim isso aqui é uma jornada legal.","59:20","59:22",2,"speaker 3"
"Agora, para isso tudo funcionar, a gente tem que saber a gente tem que entender o branding e posicionamento.","59:22","59:33",2,"speaker 3"
"Perfeito, perfeito.","59:33","59:34",1,"speaker 2"
"Isso vem antes, é requisito.","59:34","59:36",2,"speaker 3"
"Total.","59:36","59:36",1,"speaker 2"
"Isso, e dentro disso a gente também tem, então a gente está falando do branding e posicionamento da Sarah e a gente está falando também do nosso ICP de forma muito mais clara, tá?","59:36","59:56",2,"speaker 3"
"E o ICP, normalmente, a gente vai ter, talvez, o perfil, talvez tenham dois perfis, a gente vai bolar.","59:56","01:00:05",2,"speaker 3"
"E dentro desse perfil, a gente tem que ter muito claro quais são as dores, quais são os desejos.","01:00:05","01:00:16",2,"speaker 3"
"A gente tem que, de alguma forma, entender o que é problema, as dores, desejos.","01:00:18","01:00:23",2,"speaker 3"
"A gente tem que fazer esse mapeamento das coisas reais que são.","01:00:23","01:00:29",2,"speaker 3"
"Não é não sei quais são meus sabotadores, não é isso.","01:00:29","01:00:32",2,"speaker 3"
"É a área, o segmento que essa pessoa está travada ou está com algum problema.","01:00:32","01:00:39",2,"speaker 3"
"Então, pra mim, isso aqui a gente vai poder paralelizar pouco, mas parte do desafio que eu vou jogar pra vocês, eu vou colocar uma IA pra você conversar com ela, pra extrair muito da tua história, eu preciso extrair mais, eu preciso entender mais sobre você, o que você acredita, tua infância, filmes preferidos, eu vou precisar fazer esse mapeamento contigo.","01:00:39","01:01:02",2,"speaker 3"
"Mas tem algo em paralelo que a gente pode fazer, que é o mapeamento já dessa galera que a gente quer atacar.","01:01:03","01:01:10",2,"speaker 3"
"E aí a gente chega pra pergunta, meio que fechando o dia de hoje, é quem a gente quer, quem é o nosso perfil que a gente vislumbra que talvez vai ser o perfil de teste inicial do nosso público-alvo?","01:01:10","01:01:32",2,"speaker 3"
"Vou dar dicas.","01:01:34","01:01:36",2,"speaker 3"
"A gente quer nichar pra só mulheres?","01:01:36","01:01:40",2,"speaker 3"
"Eu acho que só mulheres não, que eu atendo hoje até homens.","01:01:40","01:01:44",0,"speaker 1"
"Só homens, então?","01:01:44","01:01:46",2,"speaker 3"
"Eu acho que misto, né, dos dois.","01:01:46","01:01:50",0,"speaker 1"
"Não sei, aí a gente tem que...","01:01:50","01:01:52",2,"speaker 3"
"É misto, eu gosto de atender tanto homem quanto mulher.","01:01:52","01:01:54",0,"speaker 1"
"Assim, homem, ele é mais pragmático, é muito mais fácil de atender o homem.","01:01:54","01:01:58",0,"speaker 1"
"A mulher, como ela tem uma questão hormonal muito forte dentro dela, é desafiador.","01:01:58","01:02:03",0,"speaker 1"
"E eu aprendo.","01:02:03","01:02:04",0,"speaker 1"
"em cada sessão com cada mulher, que é totalmente diferente.","01:02:04","01:02:07",0,"speaker 1"
"Então sim, eu gosto de atender os dois.","01:02:07","01:02:11",0,"speaker 1"
"O homem eu consigo terminar o atendimento mais rápido.","01:02:11","01:02:13",0,"speaker 1"
"Uma coisa que ela tem bem claro é a idade.","01:02:13","01:02:15",1,"speaker 2"
"Que idade?","01:02:15","01:02:16",2,"speaker 3"
"Acima de 30.","01:02:16","01:02:18",0,"speaker 1"
"Perfeito.","01:02:18","01:02:20",2,"speaker 3"
"Então a gente está falando aqui...","01:02:20","01:02:22",2,"speaker 3"
"30.","01:02:22","01:02:23",2,"speaker 3"
"A mais, porque menos...","01:02:23","01:02:26",0,"speaker 1"
"não tem consciência do que está passando, ainda não passou por alguns desafios da vida.","01:02:26","01:02:30",0,"speaker 1"
"Tá, homens e mulheres...","01:02:30","01:02:31",2,"speaker 3"
"30 a mais.","01:02:31","01:02:32",2,"speaker 3"
"E já é diferente.","01:02:32","01:02:34",0,"speaker 1"
"Tá, o que mais?","01:02:36","01:02:39",2,"speaker 3"
"Eu acho que pra quem tá uma pegada realmente de mudança de vida, tá querendo enxergar outros projetos, não tá mais se identificando com quem é, com o trabalho, tá inseguro...","01:02:39","01:03:00",0,"speaker 1"
"Deixa eu ver...","01:03:00","01:03:03",0,"speaker 1"
"Isso não me ajudou em nada.","01:03:06","01:03:09",2,"speaker 3"
"Não, mas é porque a gente vai ter que entrar...","01:03:09","01:03:13",2,"speaker 3"
"Assim, você me fala assim, não se identifica com quem é.","01:03:13","01:03:17",2,"speaker 3"
"A gente pode ir num hospital na ala dos acidentes que bateram a cabeça e trauma e perderam a memória.","01:03:17","01:03:26",2,"speaker 3"
"Não sabem quem são.","01:03:26","01:03:29",2,"speaker 3"
"Estou inseguro.","01:03:29","01:03:30",2,"speaker 3"
"Estão inseguros, não sabem o que vai acontecer.","01:03:30","01:03:33",2,"speaker 3"
"Acho que era legal.","01:03:33","01:03:34",1,"speaker 2"
"Dá exemplo pra ela do que é Ideal Kind Profile.","01:03:34","01:03:37",1,"speaker 2"
"Tipo, o que é...","01:03:37","01:03:39",2,"speaker 3"
"Me pensa num nome de uma pessoa que você atende.","01:03:39","01:03:44",2,"speaker 3"
"Num nome de uma pessoa?","01:03:44","01:03:45",0,"speaker 1"
"Deixa eu ver...","01:03:45","01:03:46",0,"speaker 1"
"Karina.","01:03:46","01:03:46",0,"speaker 1"
"Karina.","01:03:46","01:03:47",2,"speaker 3"
"Quantos anos?","01:03:47","01:03:49",2,"speaker 3"
"Tem 38.","01:03:49","01:03:50",0,"speaker 1"
"Signo?","01:03:50","01:03:52",2,"speaker 3"
"Ascendente?","01:03:52","01:03:53",2,"speaker 3"
"Que série do Netflix ela assiste?","01:03:53","01:03:54",2,"speaker 3"
"Ela é pisciana.","01:03:54","01:03:56",0,"speaker 1"
"Tá, vai.","01:03:56","01:03:56",2,"speaker 3"
"Ascendente em touro.","01:03:56","01:03:59",0,"speaker 1"
"Maravilha, ó.","01:03:59","01:04:00",2,"speaker 3"
"Eu pergunto para as pessoas.","01:04:00","01:04:01",2,"speaker 3"
"Vai, vai.","01:04:01","01:04:02",2,"speaker 3"
"E o que significa isso?","01:04:02","01:04:04",2,"speaker 3"
"Ela é uma mulher, ao mesmo tempo que ela tem a parte do cérebro direito funcionando, que ela é mais emotiva, ela ainda é muito inflexível.","01:04:04","01:04:13",0,"speaker 1"
"Ela é uma pessoa inflexível.","01:04:13","01:04:14",0,"speaker 1"
"Me traduz em termos humanos, eu gostei, eu entendi.","01:04:14","01:04:18",2,"speaker 3"
"Mas o que significa o lado direito e o lado esquerdo?","01:04:18","01:04:20",2,"speaker 3"
"Fala!","01:04:20","01:04:21",2,"speaker 3"
"Ela foi criada, por mais que ela seja uma pessoa romântica, ela foi criada pela família dela pra ser forte, não pra dar amor.","01:04:21","01:04:29",0,"speaker 1"
"Maravilha, olha essa descrição, olha como tangibilizou, né?","01:04:29","01:04:33",2,"speaker 3"
"Muitos de nós, a gente nasceu com uma característica, mas a gente foi educado para ser outra coisa.","01:04:33","01:04:38",2,"speaker 3"
"Alguns de nós, a gente tem romantismo com a vida, mas talvez a sua família e os teus pais tenham dito para você ser assim.","01:04:38","01:04:46",2,"speaker 3"
"Ou o contrário, você é mais rígido e os teus pais adorariam que você fosse mais flexível.","01:04:46","01:04:51",2,"speaker 3"
"Você começa a contar uma história.","01:04:52","01:04:54",2,"speaker 3"
"Vai, continua.","01:04:54","01:04:55",2,"speaker 3"
"Ela tem uma sensibilidade que vai além do que ela imagina que ela tem, mas ela não usa porque ela não acredita.","01:04:55","01:05:02",0,"speaker 1"
"Maravilha.","01:05:02","01:05:03",2,"speaker 3"
"Mais extrato.","01:05:03","01:05:05",2,"speaker 3"
"Todos nós nascemos com uma sensibilidade aguçada.","01:05:05","01:05:09",2,"speaker 3"
"Lembra quando a gente era criança e a gente tinha sensação?","01:05:09","01:05:11",2,"speaker 3"
"A gente aprendeu a não usá-la, a se desconectar.","01:05:11","01:05:17",2,"speaker 3"
"É o que ela está hoje.","01:05:18","01:05:18",0,"speaker 1"
"Você ajuda ela a se reconectar com isso?","01:05:18","01:05:21",2,"speaker 3"
"Já temos uma promessa.","01:05:21","01:05:22",2,"speaker 3"
"Vou te ajudar a se reconectar com aquela voz da intuição que sempre te guia para o lugar certo, mas você aprendeu a ignorá-la.","01:05:22","01:05:31",2,"speaker 3"
"Pum.","01:05:31","01:05:31",2,"speaker 3"
"Eu uso ela ouvir a voz interior dela para que ela siga a bolsa lanterna dela.","01:05:31","01:05:34",0,"speaker 1"
"Quando é que está contando?","01:05:34","01:05:35",0,"speaker 1"
"Você viu que eu estou criando uma narrativa só baseada numa descrição de uma pessoa.","01:05:35","01:05:40",2,"speaker 3"
"É isso que a gente tem que fazer.","01:05:40","01:05:42",2,"speaker 3"
"Vai, mais.","01:05:42","01:05:44",2,"speaker 3"
"Que série do Netflix ela assiste?","01:05:44","01:05:46",2,"speaker 3"
"Não, isso é...","01:05:47","01:05:48",0,"speaker 1"
"ela é...","01:05:48","01:05:49",0,"speaker 1"
"a profissão dela, ela é advogada.","01:05:49","01:05:51",0,"speaker 1"
"Então, hoje ela está numa fase que ela está conseguindo ouvir mais a voz interior dela, ela está indo com medo mesmo, fazer as reuniões, fazer as coisas que ela precisa, que ela não ia, ela travava.","01:05:51","01:06:05",0,"speaker 1"
"Você ajuda a pessoa a ter coragem.","01:06:05","01:06:08",2,"speaker 3"
"Exato.","01:06:08","01:06:08",0,"speaker 1"
"Tá, mas significa que ela deixa de ter medo?","01:06:08","01:06:11",2,"speaker 3"
"Não.","01:06:11","01:06:11",0,"speaker 1"
